ST,ID,Rare,MaxUse,SkillStone,Icon,Name,Des,ImpactBy,UpDes,UpType,UpVal,InitVal,SkillP,ReadyRound,Effect,Buff,Dbuff,Name_en,Des_en,UpDes_en
3,23,5,1,1,0,{火焰纹章},"{自身部队},{在每回合行动前},40%{概率} {战术技能伤害提高}({受速度属性影响}),{持续1回合}",0.25,{战术技能伤害提高},31,0.012,0.13,1,0,0,31_0_7_1_0.40_0.13_0_0_0_1_1_1,0,Fire Emblem,"Own Troop,Before Each Round,40%Probability Tactical Skill DMG Dealt Increased(Affected By Spd Attribute),Lasting For 1 Round",Tactical Skill DMG Dealt Increased
3,26,5,1,1,0,{战术连发},"{自身部队},{处于超导状态},{发动不需要准备的战术技能时},{有几率} {额外发动1次该战术技能}",0.4,{效果触发概率},1,0.02,0.2,1,0,0,125_0_7_1_0.2_0_0_0_0_8_1_0,0,Tactical Burst,"Own Troop,In A Superconducting State,When Using A Tactical Skill That Does Not Require Preparation,A Chance to Activate The Tactical Skill 1 Additional Time",Effect Trigger Probability
3,18,5,0,0,0,{彼岸花},"{自身部队},{处于瞬法状态},{发动需要准备的战术技能时},{有几率} {减少1回合准备时间},{但是},{处于缴械状态},{无法进行普通攻击},{无法净化}",0.76,{效果触发概率},1,0.038,0.38,1,0,0,88_0_7_1_0.38_0_0_0_0_8_1_0+115_0_7_1_1_0_0_0_0_8_0_0,0,Higanbana,"Own Troop,In A Swiftcast State,When Activating The Tactical Skills That Needed To Prepare,A Chance to Reduce Preparation Time By 1 Round,But,In A Disarmed State,Cannot Launch Normal ATK,Cannot Be purified",Effect Trigger Probability
3,27,5,1,1,0,{元素亲和},"{自身部队},{处于瞬法状态},{发动需要准备的战术技能时},{有几率} {减少1回合准备时间}",0.55,{效果触发概率},1,0.027,0.28,1,0,0,88_0_7_1_0.28_0_0_0_0_8_1_0,0,Element Affinity,"Own Troop,In A Swiftcast State,When Activating The Tactical Skills That Needed To Prepare,A Chance to Reduce Preparation Time By 1 Round",Effect Trigger Probability
3,28,5,1,1,0,{神圣之羽},"{自身部队},{在每回合行动前},{有几率} {净化}:{缴械}、{沉默}、{眩晕}、{混乱}、{嘲讽}",0.55,{效果触发概率},1,0.027,0.28,1,0,0,139_0_7_1_0.28_0_0_0_0_8_1_0,0,Sacred Feather,"Own Troop,Before Each Round,A Chance to Purification:Disarm、Silence、Stun、Chaos、Taunts",Effect Trigger Probability
3,29,5,0,0,0,{战术专精},"{自身部队},{处于超导状态},{发动不需要准备的战术技能时},{有几率} {额外发动1次该战术技能},{但是},{处于缴械状态},{无法进行普通攻击},{无法净化}",0.55,{效果触发概率},1,0.027,0.28,1,0,0,125_0_7_1_0.28_0_0_0_0_8_1_0+115_0_7_1_1_0_0_0_0_8_0_0,0,Tactical Superb,"Own Troop,In A Superconducting State,When Using A Tactical Skill That Does Not Require Preparation,A Chance to Activate The Tactical Skill 1 Additional Time,But,In A Disarmed State,Cannot Launch Normal ATK,Cannot Be purified",Effect Trigger Probability
3,33,5,1,1,0,{疾风之刃},"{自身部队},{普通攻击时},{有几率} {连击}",0.55,{效果触发概率},1,0.027,0.28,1,0,0,80_0_7_1_0.28_0_0_0_0_8_1_0,0,Hayate Blade,"Own Troop,When ATK Normally,A Chance to Combo",Effect Trigger Probability
3,34,5,1,1,0,{夺魂之镰},"{自身部队},{处于强袭状态},{攻击附加真实伤害}({受攻击属性影响})",30,{真实伤害基数},41,1.5,15,1,0,0,70_0_7_1_1_0_15_0_0_8_1_1,0,Deadly Scythe,"Own Troop,In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute)",Real DMG Base
3,36,5,1,1,0,{贯穿枪},"{自身部队},{普通攻击时},{有几率} {溅射其他敌人}({伤害系数} 0.6)",0.6,{效果触发概率},1,0.03,0.3,1,0,0,82_0_7_1_0.3_0.6_0_0_0_8_1_0,0,Penetrate Gun,"Own Troop,When ATK Normally,A Chance to Splash On Other Enemies(DMG Coefficient 0.6)",Effect Trigger Probability
4,1,3,2,1,0,{神刃},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {攻击属性降低} 6.0({受破坏属性影响}),{持续2回合}",1.05,{伤害系数},2,0.052,0.53,0.3,0,101_0_0_1_1_0.53_0_0_0_0_1_0,14_0_0_1_1_0_6.0_0_0_2_0_1,0,God Blade,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy ATK Reduced 6.0(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
4,2,3,2,1,0,{奔袭},"{普通攻击时},{对目标发动追击}",1.05,{伤害系数},2,0.052,0.53,0.35,0,101_0_0_1_1_0.53_0_0_0_0_1_0,0,0,Rush,"When ATK Normally,Launch Pursuit ATK On Target",DMG Coefficient
4,3,3,2,1,0,{追踪},"{普通攻击时},{对目标发动追击}",0.92,{伤害系数},2,0.046,0.46,0.4,0,101_0_0_1_1_0.46_0_0_0_0_1_0,0,0,Track,"When ATK Normally,Launch Pursuit ATK On Target",DMG Coefficient
4,4,4,1,1,0,{暗夜追击},"{普通攻击时},{对目标发动追击}",1.37,{伤害系数},2,0.068,0.69,0.4,0,101_0_0_1_1_0.69_0_0_0_0_1_0,0,0,Chase Dark,"When ATK Normally,Launch Pursuit ATK On Target",DMG Coefficient
4,5,4,1,1,0,{逐月},"{普通攻击时},{对目标发动追击}",1.2,{伤害系数},2,0.06,0.6,0.45,0,101_0_0_1_1_0.60_0_0_0_0_1_0,0,0,Chasing Moon,"When ATK Normally,Launch Pursuit ATK On Target",DMG Coefficient
4,6,4,1,1,0,{狩猎},"{普通攻击时},{目标} {受到追击技能伤害提高} 7.4%({受破坏属性影响}),{持续2回合},{并且} {对目标发动追击}",1.14,{伤害系数},2,0.057,0.57,0.4,0,0,39_0_0_1_1_0.074_0_0_0_2_0_1+101_0_0_1_1_0.57_0_0_0_0_1_0,0,Hunt,"When ATK Normally,Target Pursuit Skill DMG Taken Increased 7.4%(Affected By DES Attribute),Lasting For 2 Rounds,And Launch Pursuit ATK On Target",DMG Coefficient
4,7,4,1,1,0,{红月},"{普通攻击时},{自身部队} {获得离间效果},{造成伤害时将部分敌方士兵收编}({离间系数} 0.4),{持续1回合},{并且} {对目标发动追击}",1.14,{伤害系数},2,0.057,0.57,0.4,0,0,106_0_7_1_1_0.4_0_0_0_1_0_0+101_0_0_1_1_0.57_0_0_0_0_1_0,0,Red Moon,"When ATK Normally,Own Troop Gain Blood Sucking Effect,Recruit Some Enemy Soldiers When Causing DMG(Blood Sucking Coefficien 0.4),Lasting For 1 Round,And Launch Pursuit ATK On Target",DMG Coefficient
4,8,4,1,1,0,{循迹},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {防御属性降低} 11.4({受破坏属性影响}),{持续2回合}",1.14,{伤害系数},2,0.057,0.57,0.4,0,0,101_0_0_1_1_0.57_0_0_0_0_1_0+15_0_0_1_1_0_11.4_0_0_2_0_1,0,Tracking,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy DEF Reduced 11.4(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
4,9,4,1,1,0,{夜袭},"{普通攻击时},{自身部队},{处于强袭状态},{攻击附加真实伤害}({受攻击属性影响},{真实伤害基数} 25),{持续1回合},{并且} {对目标发动追击}",1.14,{伤害系数},2,0.057,0.57,0.4,0,0,70_0_7_1_1_0_25_0_0_1_0_1+101_0_0_1_1_0.57_0_0_0_0_1_0,0,Night Attack,"When ATK Normally,Own Troop,In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute,Real DMG Base 25),Lasting For 1 Round,And Launch Pursuit ATK On Target",DMG Coefficient
4,10,4,0,0,0,{迷羊幻击},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {处于混乱状态},{进行无差别攻击},{持续1回合}",1.14,{伤害系数},2,0.057,0.57,0.4,0,0,101_0_0_1_1_0.57_0_0_0_0_1_0+117_0_0_1_1_0_0_0_0_1_0_0,0,Lost Sheep,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy In A Chaos State,Carry Out Undifferentiated ATK,Lasting For 1 Round",DMG Coefficient
4,11,4,1,1,0,{凋零},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {攻击属性降低} 11.4({受破坏属性影响}),{持续2回合}",1.14,{伤害系数},2,0.057,0.57,0.4,0,0,101_0_0_1_1_0.57_0_0_0_0_1_0+14_0_0_1_1_0_11.4_0_0_2_0_1,0,Wither,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy ATK Reduced 11.4(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
4,14,5,0,0,0,{电光火石},"{普通攻击时},{对目标发动追击},{并且} 45% {概率} {对其他目标再次发动追击}",1.42,{伤害系数},2,0.071,0.71,0.45,0,0,101_0_0_1_1_0.71_0_0_0_0_1_0+151_0_2_1_0.45_0.71_0_0_0_0_1_0,0,Flash Fire,"When ATK Normally,Launch Pursuit ATK On Target,And 45% Probability Launch Another Pursuit On Other Targets",DMG Coefficient
4,16,5,1,1,0,{嗜血追击},"{普通攻击时},{自身部队} {获得离间效果},{造成伤害时将部分敌方士兵收编}({离间系数} 0.6),{持续1回合},{并且} {对目标发动追击}",1.52,{伤害系数},2,0.076,0.76,0.4,0,0,106_0_7_1_1_0.6_0_0_0_1_0_0+101_0_0_1_1_0.76_0_0_0_0_1_0,0,Brutal Chase,"When ATK Normally,Own Troop Gain Blood Sucking Effect,Recruit Some Enemy Soldiers When Causing DMG(Blood Sucking Coefficien 0.6),Lasting For 1 Round,And Launch Pursuit ATK On Target",DMG Coefficient
4,26,5,0,0,0,{丛林追击},"{普通攻击时},{对目标发动追击},{并且使目标敌人} 50%{概率} {处于缴械状态},{无法进行普通攻击},50%{概率} {处于沉默状态},{无法发动战术技能},{持续2回合}",1.6,{伤害系数},2,0.08,0.8,0.45,0,0,101_0_0_1_1_0.8_0_0_0_0_1_0+141_0_0_1_1_0_0_0_0_2_0_0,0,Jungle Chase,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy 50%Probability In A Disarmed State,Cannot Launch Normal ATK,50%Probability In A Silenced State,Cannot Launch Tactical Skills,Lasting For 2 Rounds",DMG Coefficient
4,12,5,1,1,0,{神缚},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {处于缴械状态},{无法进行普通攻击},{持续1回合}",1.76,{伤害系数},2,0.088,0.88,0.35,0,0,101_0_0_1_1_0.88_0_0_0_0_1_0+115_0_0_1_1_0_0_0_0_1_0_0,0,Ghost Bound,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy In A Disarmed State,Cannot Launch Normal ATK,Lasting For 1 Round",DMG Coefficient
4,13,5,1,1,0,{电闪},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {处于沉默状态},{无法发动战术技能},{持续1回合}",1.76,{伤害系数},2,0.088,0.88,0.35,0,0,101_0_0_1_1_0.88_0_0_0_0_1_0+116_0_0_1_1_0_0_0_0_1_0_0,0,Glitter,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy In A Silenced State,Cannot Launch Tactical Skills,Lasting For 1 Round",DMG Coefficient
4,17,5,1,1,0,{混沌},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {处于混乱状态},{进行无差别攻击},{持续1回合}",1.76,{伤害系数},2,0.088,0.88,0.35,0,0,101_0_0_1_1_0.88_0_0_0_0_1_0+117_0_0_1_1_0_0_0_0_1_0_0,0,Chaos,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy In A Chaos State,Carry Out Undifferentiated ATK,Lasting For 1 Round",DMG Coefficient
4,15,5,0,0,0,{雷霆斩},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {处于眩晕状态},{无法行动},{持续1回合}",1.6,{伤害系数},2,0.08,0.8,0.45,0,0,101_0_0_1_1_0.80_0_0_0_0_1_0+114_0_0_1_1_0_0_0_0_1_0_0,0,Thunder Slash,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy In A Stunned State,Unable To Move,Lasting For 1 Round",DMG Coefficient
4,18,5,1,1,0,{奇袭},"{普通攻击时},{目标} {受到追击技能伤害提高} 9.6%({受破坏属性影响}),{持续2回合},{并且} {对目标发动追击}",1.52,{伤害系数},2,0.076,0.76,0.4,0,0,39_0_0_1_1_0.096_0_0_0_2_0_1+101_0_0_1_1_0.76_0_0_0_0_1_0,0,Surprise Attack,"When ATK Normally,Target Pursuit Skill DMG Taken Increased 9.6%(Affected By DES Attribute),Lasting For 2 Rounds,And Launch Pursuit ATK On Target",DMG Coefficient
4,27,5,1,1,0,{雨夜追击},"{普通攻击时},{目标} {所有属性降低} 7.6({受破坏属性影响}),{持续2回合},{并且} {对目标发动追击}",1.52,{伤害系数},2,0.076,0.76,0.4,0,0,18_0_0_1_1_0_7.6_0_0_2_0_1+101_0_0_1_1_0.76_0_0_0_0_1_0,0,Rainy Chase,"When ATK Normally,Target All Attributes Reduced 7.6(Affected By DES Attribute),Lasting For 2 Rounds,And Launch Pursuit ATK On Target",DMG Coefficient
4,19,5,0,0,0,{狩猎本能},"{普通攻击时},{自身部队},{处于强袭状态},{攻击附加真实伤害}({受攻击属性影响},{真实伤害基数} 40),{持续1回合},{并且} {对目标发动追击}",1.42,{伤害系数},2,0.071,0.71,0.45,0,0,70_0_7_1_1_0_40_0_0_1_0_1+101_0_0_1_1_0.71_0_0_0_0_1_0,0,Hunt Instinct,"When ATK Normally,Own Troop,In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute,Real DMG Base 40),Lasting For 1 Round,And Launch Pursuit ATK On Target",DMG Coefficient
4,20,5,1,1,0,{猎人},"{普通攻击时},{自身部队},{处于强袭状态},{攻击附加真实伤害}({受攻击属性影响},{真实伤害基数} 30),{持续1回合},{并且} {对目标发动追击}",1.52,{伤害系数},2,0.076,0.76,0.4,0,0,70_0_7_1_1_0_30_0_0_1_0_1+101_0_0_1_1_0.76_0_0_0_0_1_0,0,Hunter,"When ATK Normally,Own Troop,In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute,Real DMG Base 30),Lasting For 1 Round,And Launch Pursuit ATK On Target",DMG Coefficient
4,21,5,1,1,0,{奔雷斩},"{普通攻击时},{自身部队},{攻击属性提高} 15.2({受防御属性影响}),{持续2回合},{并且} {对目标发动追击}",1.52,{伤害系数},2,0.076,0.76,0.4,0,0,9_0_7_1_1_0_15.2_0_0_2_0_1+101_0_0_1_1_0.76_0_0_0_0_1_0,0,Thunderbolt Slash,"When ATK Normally,Own Troop,ATK Attribute Increased 15.2(Affected By DEF Attribute),Lasting For 2 Rounds,And Launch Pursuit ATK On Target",DMG Coefficient
4,22,5,1,1,0,{逐日},"{普通攻击时},{自身部队},{造成伤害提高} 8.0%({受速度属性影响}),{持续2回合},{并且} {对目标发动追击}",1.52,{伤害系数},2,0.076,0.76,0.4,0,0,5_0_7_1_1_0.08_0_0_0_2_0_1+101_0_0_1_1_0.76_0_0_0_0_1_0,0,Chasing Sun,"When ATK Normally,Own Troop,DMG Dealt Increased 8.0%(Affected By Spd Attribute),Lasting For 2 Rounds,And Launch Pursuit ATK On Target",DMG Coefficient
4,23,5,1,1,0,{神圣追击},"{普通攻击时},{移除目标由战术技能和追击技能产生的增益效果},{并且} {对目标发动追击}",1.52,{伤害系数},2,0.076,0.76,0.4,0,0,122_0_0_1_1_0_0_0_0_0_0_0+101_0_0_1_1_0.76_0_0_0_0_1_0,0,Holy Chase,"When ATK Normally,Dissolves The Beneficial Effect Of Tactical And Pursuit Skill,And Launch Pursuit ATK On Target",DMG Coefficient
4,24,5,1,1,0,{白刃},"{普通攻击时},{对目标发动追击}",1.76,{伤害系数},2,0.088,0.88,0.4,0,0,101_0_0_1_1_0.88_0_0_0_0_1_0,0,White Blade,"When ATK Normally,Launch Pursuit ATK On Target",DMG Coefficient
4,25,5,1,1,0,{突刺},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {处于禁疗状态},{无法受到治疗效果},{持续2回合}",1.76,{伤害系数},2,0.088,0.88,0.35,0,0,101_0_0_1_1_0.88_0_0_0_0_1_0+119_0_0_1_1_0_0_0_0_2_0_0,0,Thrust,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy In A Forbidden Treatment State,Cannot Be Healed,Lasting For 2 Rounds",DMG Coefficient
4,1001,5,0,0,0,{邪刃},"{普通攻击时},{对目标发动追击},{并且} 55% {概率} {对其他目标再次发动追击}",1.86,{伤害系数},2,0.093,0.93,0.4,0,0,101_0_0_1_1_0.93_0_0_0_0_1_0+151_0_2_1_0.55_0.93_0_0_0_0_1_0,0,Evil Blade,"When ATK Normally,Launch Pursuit ATK On Target,And 55% Probability Launch Another Pursuit On Other Targets",DMG Coefficient
4,1002,5,0,0,0,{魔岩斩},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {受到追击伤害提高} 15.4%({受破坏属性影响}),{持续2回合}",1.86,{伤害系数},2,0.093,0.93,0.4,0,0,101_0_0_1_1_0.93_0_0_0_0_1_0+39_0_0_1_1_0.154_0_0_0_2_0_1,0,Demon Rock Slash,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy {受到追击伤害提高} 15.4%(Affected By DES Attribute),Lasting For 2 Rounds",DMG Coefficient
4,1003,5,0,0,0,{叶舞},"{普通攻击时},{对目标发动追击},{并且} {攻击附加真实伤害}({受攻击属性影响},{真实伤害基数} 50)",1.9,{伤害系数},2,0.095,0.95,0.45,0,0,70_0_7_1_1_0_50_0_0_1_0_1+101_0_0_1_1_0.95_0_0_0_0_1_0,0,Leaf Dance,"When ATK Normally,Launch Pursuit ATK On Target,And ATK Adds Real DMG(Affected By ATK Attribute,Real DMG Base 50)",DMG Coefficient
4,1004,5,0,0,0,{叶影疾风},"{普通攻击时},{对目标发动追击},{并且使目标敌人} {处于混乱状态},{进行无差别攻击},{持续2回合}",1.9,{伤害系数},2,0.095,0.95,0.45,0,0,101_0_0_1_1_0.95_0_0_0_0_1_0+117_0_0_1_1_0_0_0_0_2_0_0,0,Shadow Leaf Gale,"When ATK Normally,Launch Pursuit ATK On Target,And Make The Target Enemy In A Chaos State,Carry Out Undifferentiated ATK,Lasting For 2 Rounds",DMG Coefficient
4,1005,5,0,0,0,{风翼疾行},"{普通攻击时},{对目标发动追击},{并且} {造成伤害时将部分敌方士兵收编}({离间系数} 1.50)",1.96,{伤害系数},2,0.098,0.98,0.5,0,0,106_0_7_1_1_1.50_0_0_0_1_0_0+101_0_0_1_1_0.98_0_0_0_0_1_0,0,Wind Wing Sprint,"When ATK Normally,Launch Pursuit ATK On Target,And Recruit Some Enemy Soldiers When Causing DMG(Blood Sucking Coefficien 1.50)",DMG Coefficient
4,1006,5,0,0,0,{逐风},"{普通攻击时},{对目标发动追击},{并且} 60% {概率} {溅射其他敌人}({伤害系数} 1.50)",1.96,{伤害系数},2,0.098,0.98,0.5,0,0,101_0_0_1_1_0.98_0_0_0_0_1_0+82_0_7_1_0.60_1.50_0_0_0_1_0_0,0,Chasing Wind,"When ATK Normally,Launch Pursuit ATK On Target,And 60% Probability Splash On Other Enemies(DMG Coefficient 1.50)",DMG Coefficient
1,84,5,0,0,FX_slash_55,{碎星},"{在前3回合},{使2个我方部队},{处于洞察状态},{所有追击技能发动概率提高},{并且} {攻击属性提高} 11.4({受防御属性影响})",0.1,{所有追击技能发动概率提高},46,0.005,0.05,1,0,0,150_1_4_2_1_0.05_0_0_0_3_1_0+9_1_0_2_1_0_11.4_0_0_3_0_1,0,Broken Star,"In The First 3 Rounds,Make 2 Of our Troops,In An Insight State,All Pursuit Skill Probabilities Increased,And ATK Attribute Increased 11.4(Affected By DEF Attribute)",All Pursuit Skill Probabilities Increased
1,85,5,1,1,FX_slash_55,{闪翼},"{从第5回合起},{使2个我方部队},{处于洞察状态},{所有追击技能发动概率提高}",0.1,{所有追击技能发动概率提高},46,0.005,0.05,1,0,0,150_5_4_2_1_0.05_0_0_0_4_1_0,0,Blink Wings,"From The 5th Round,Make 2 Of our Troops,In An Insight State,All Pursuit Skill Probabilities Increased",All Pursuit Skill Probabilities Increased
3,37,5,1,1,0,{极星},"{自身部队},{有几率},{使所有携带的追击技能} 100% {触发}",0.35,{效果触发概率},1,0.017,0.18,1,0,0,152_0_7_1_0.18_1_0_0_0_8_1_0,0,Polaris,"Own Troop,A Chance to,Make All Carried Pursuit Skills 100% Trigger",Effect Trigger Probability
2,145,5,0,0,AddDbuff+FX_slash_40,{蝶袭},"{1回合准备时间},{对2个敌方部队发动攻击},{但是} {自身部队},{处于缴械状态},{无法进行普通攻击},{无法净化},{持续1回合}",2.7,{伤害系数},2,0.135,1.35,0.5,1,0,101_0_2_2_1_1.13_0_0_0_1_1_0+115_1_7_1_1_0_0_0_0_1_0_0,0,Butterfly Strike,"1 Round  Preparation Time,ATK 2 Enemy Troops,But Own Troop,In A Disarmed State,Cannot Launch Normal ATK,Cannot Be purified,Lasting For 1 Round",DMG Coefficient
2,146,5,1,1,FX_slash_52,{无想},"{1回合准备时间},{对1个敌方部队发动攻击}",3,{伤害系数},2,0.15,1.5,0.5,1,0,101_0_2_1_1_1.30_0_0_0_1_1_0,0,Mushin,"1 Round  Preparation Time,ATK 1 Enemy Troop",DMG Coefficient
4,28,5,1,1,0,{心链},"{普通攻击时},{对目标发动追击},{并且} 40%/30% {概率},{额外进行2次追击},{伤害系数} 0.8",0.8,{伤害系数},2,0.04,0.4,0.45,0,0,101_0_0_1_1_0.40_0_0_0_1_1_0+153_0_0_1_0.40_0.80_0_0_0_1_0_0+153_0_0_1_0.30_0.80_0_0_0_1_0_0,0,Heart Chain,"When ATK Normally,Launch Pursuit ATK On Target,And 40%/30% Probability,Perform 2 Additional Pursuits,DMG Coefficient 0.8",DMG Coefficient
4,29,5,0,0,0,{猎杀者},"{普通攻击时},{自身部队},{处于强袭状态},{攻击附加真实伤害}({受攻击属性影响},{真实伤害基数} 22),{持续1回合},{并且} {对目标发动追击}",1.2,{伤害系数},2,0.06,0.6,0.76,0,0,70_0_7_1_1_0_22_0_0_1_0_1+101_0_0_1_1_0.60_0_0_0_0_1_0,0,Slayer,"When ATK Normally,Own Troop,In An Assaulted State,ATK Adds Real DMG(Affected By ATK Attribute,Real DMG Base 22),Lasting For 1 Round,And Launch Pursuit ATK On Target",DMG Coefficient
4,30,5,1,1,0,{连锁},"{普通攻击时},{对目标发动追击},{并且} 40% {概率} {对其他目标再次发动追击}",1.3,{伤害系数},2,0.065,0.65,0.4,0,0,101_0_0_1_1_0.65_0_0_0_0_1_0+151_0_2_1_0.40_0.65_0_0_0_0_1_0,0,Chain Reaction,"When ATK Normally,Launch Pursuit ATK On Target,And 40% Probability Launch Another Pursuit On Other Targets",DMG Coefficient
4,31,5,1,1,0,{三重奏},"{普通攻击时},{对目标发动追击},{并且} 40%/35%/30% {概率},{额外进行3次追击},{伤害系数} 0.45",1,{伤害系数},2,0.05,0.5,0.4,0,0,101_0_0_1_1_0.50_0_0_0_1_1_0+153_0_0_1_0.40_0.45_0_0_0_1_0_0+153_0_0_1_0.35_0.45_0_0_0_1_0_0+153_0_0_1_0.30_0.45_0_0_0_1_0_0,0,Trio,"When ATK Normally,Launch Pursuit ATK On Target,And 40%/35%/30% Probability,Perform 3 Additional Pursuits,DMG Coefficient 0.45",DMG Coefficient
1,86,5,0,0,FX_slash_30,{奥术飞弹},"{在前3回合},{使3个敌方部队},{在每回合行动前},{有几率} {处于缴械状态},{或者} {处于沉默状态},{或者} {处于混乱状态},{或者} {处于眩晕状态}",0.76,{效果触发概率},1,0.038,0.38,1,0,0,154_1_2_3_0.38_0_0_0_0_3_1_0,0,Arcane Missile,"In The First 3 Rounds,Make 3 Of Enemy Troops,Before Each Round,A Chance to In A Disarmed State,Or In A Silenced State,Or In A Chaos State,Or In A Stunned State",Effect Trigger Probability
1,87,5,1,1,FX_slash_34,{魔力召唤},"{在前3回合},{使2个我方部队},{普通攻击时},{有几率} {溅射其他敌人}({伤害系数} 0.6)",0.6,{效果触发概率},1,0.03,0.3,1,0,0,82_1_4_2_0.3_0.60_0_0_0_3_1_0,0,Magic Summon,"In The First 3 Rounds,Make 2 Of our Troops,When ATK Normally,A Chance to Splash On Other Enemies(DMG Coefficient 0.6)",Effect Trigger Probability
1,88,5,1,1,FX_slash_20,{星光闪现},"{在前3回合},{使2个我方部队},{受到任意攻击时},{有几率} {闪避}",0.36,{效果触发概率},1,0.018,0.18,1,0,0,111_1_4_2_0.18_0_0_0_0_3_1_0,0,Starlight Flash,"In The First 3 Rounds,Make 2 Of our Troops,When Receiving Any Normal ATK,A Chance to Dodge",Effect Trigger Probability
2,147,5,0,0,Self_1003+FX_slash_49,{灵魂汲取},"{使3个敌方部队},{在每回合行动前},{受到咒术伤害}({伤害系数} 0.50),{持续2回合},{并且} {使3个我方部队},{获得1层护盾,可以抵挡1次伤害}",0.4,{技能触发概率},45,0.02,0.2,0.4,0,0,109_0_2_3_1_0.50_0_0_0_2_0_0+73_0_4_3_1_0_0_1_0_8_0_0,0,Soul Drain,"Make 3 Of Enemy Troops,Before Each Round,Curse DMG Taken(DMG Coefficient 0.50),Lasting For 2 Rounds,And Make 3 Of our Troops,Gain 1 Layer Of Shield, Which Can Block 1 DMG",Skill Trigger Probability
2,148,5,1,1,Self_1003,{星月守护},"{使2个我方部队},{获得1层护盾,可以抵挡1次伤害},{并且} {恢复兵力}({治疗系数} 0.5)",0.36,{技能触发概率},45,0.018,0.18,0.36,0,0,73_0_4_2_1_0_0_1_0_8_0_0+102_0_0_2_1_0.50_0_0_0_1_0_0,0,Lunar Guardian,"Make 2 Of our Troops,Gain 1 Layer Of Shield, Which Can Block 1 DMG,And Restore Life(Healing Coefficient 0.5)",Skill Trigger Probability
3,38,5,1,1,0,{哀鸣},"{对处于咒术状态的目标},{战术技能伤害提高}({受速度属性影响})",0.2,{战术技能伤害提高},31,0.01,0.1,1,0,0,31_0_7_1_1_0.1_0_0_0_8_1_1,0,Wail,"For Targets in Curse state,Tactical Skill DMG Dealt Increased(Affected By Spd Attribute)",Tactical Skill DMG Dealt Increased
2,149,5,0,0,FX_slash_18+FX_slash_37,{逆爱},"{使2个我方部队},{恢复兵力},{并且} {使2个敌方部队}{受到伤害提高} 9% ({受破坏属性影响}),{持续2回合}",0.9,{治疗系数},3,0.045,0.45,0.5,0,102_0_4_2_1_0.45_0_0_0_0_1_0,7_0_2_2_1_0.09_0_0_0_2_0_1,0,Counter-Love,"Make 2 Of our Troops,Restore Life,And Make 2 Of Enemy TroopsDMG Taken Increased 9% (Affected By DES Attribute),Lasting For 2 Rounds",Healing Coefficient
1,89,5,1,1,FX_slash_23,{迅芒},"{在前3回合},{使2个我方部队},{攻击属性提高} 15.6({受防御属性影响}),{并且} {每回合} {有几率} {优先出手}",0.76,{效果触发概率},1,0.038,0.38,1,0,0,9_1_4_2_1_0_15.6_0_0_3_0_1+79_1_0_2_0.38_0_0_0_0_3_1_0,0,Swiftflare,"In The First 3 Rounds,Make 2 Of our Troops,ATK Attribute Increased 15.6(Affected By DEF Attribute),And Each Round A Chance to Prioritizes ATK",Effect Trigger Probability
3,39,5,1,1,0,{澄澈},"{使2个我方部队},{在每回合行动前},{有几率} {净化}:{缴械}、{沉默}、{眩晕}、{混乱}、{嘲讽}",0.3,{效果触发概率},1,0.015,0.15,1,0,0,139_0_4_2_0.15_0_0_0_0_8_1_0,0,Lucid,"Make 2 Of our Troops,Before Each Round,A Chance to Purification:Disarm、Silence、Stun、Chaos、Taunts",Effect Trigger Probability
