id,icon,name,rare,type,use_type,gotoPanel,PosType,Effect,Value,timeinfo,des,name_en,des_en,timeinfo_en
20164,m_20161,{达菲}·{特典} {圣物},5,5,0,4_26,78,45_0.1125,4,{等级} 4,{天赋技能}：{技能触发概率} +11.25%,Duffy·Sp Relic,Talent Skill：Skill Trigger Probability +11.25%,Lv 4
20165,m_20161,{达菲}·{特典} {圣物},5,5,0,4_26,78,45_0.1350,5,{等级} 5,{天赋技能}：{技能触发概率} +13.50%,Duffy·Sp Relic,Talent Skill：Skill Trigger Probability +13.50%,Lv 5
20166,m_20166,{伊丽丝}·{特典} {圣物},5,5,0,2_85,79,45_0.050,1,{等级} 1,{天赋技能}：{技能触发概率} +5.00%,Iris·Sp Relic,Talent Skill：Skill Trigger Probability +5.00%,Lv 1
20167,m_20166,{伊丽丝}·{特典} {圣物},5,5,0,2_85,79,45_0.075,2,{等级} 2,{天赋技能}：{技能触发概率} +7.50%,Iris·Sp Relic,Talent Skill：Skill Trigger Probability +7.50%,Lv 2
20168,m_20166,{伊丽丝}·{特典} {圣物},5,5,0,2_85,79,45_0.100,3,{等级} 3,{天赋技能}：{技能触发概率} +10.00%,Iris·Sp Relic,Talent Skill：Skill Trigger Probability +10.00%,Lv 3
20169,m_20166,{伊丽丝}·{特典} {圣物},5,5,0,2_85,79,45_0.125,4,{等级} 4,{天赋技能}：{技能触发概率} +12.50%,Iris·Sp Relic,Talent Skill：Skill Trigger Probability +12.50%,Lv 4
20170,m_20166,{伊丽丝}·{特典} {圣物},5,5,0,2_85,79,45_0.150,5,{等级} 5,{天赋技能}：{技能触发概率} +15.00%,Iris·Sp Relic,Talent Skill：Skill Trigger Probability +15.00%,Lv 5
20171,m_20171,{达比}·{特典} {圣物},5,5,0,2_88,80,45_0.04,1,{等级} 1,{天赋技能}：{技能触发概率} +4.0%,Darby·Sp Relic,Talent Skill：Skill Trigger Probability +4.0%,Lv 1
20172,m_20171,{达比}·{特典} {圣物},5,5,0,2_88,80,45_0.06,2,{等级} 2,{天赋技能}：{技能触发概率} +6.0%,Darby·Sp Relic,Talent Skill：Skill Trigger Probability +6.0%,Lv 2
20173,m_20171,{达比}·{特典} {圣物},5,5,0,2_88,80,45_0.08,3,{等级} 3,{天赋技能}：{技能触发概率} +8.0%,Darby·Sp Relic,Talent Skill：Skill Trigger Probability +8.0%,Lv 3
20174,m_20171,{达比}·{特典} {圣物},5,5,0,2_88,80,45_0.10,4,{等级} 4,{天赋技能}：{技能触发概率} +10.0%,Darby·Sp Relic,Talent Skill：Skill Trigger Probability +10.0%,Lv 4
20175,m_20171,{达比}·{特典} {圣物},5,5,0,2_88,80,45_0.12,5,{等级} 5,{天赋技能}：{技能触发概率} +12.0%,Darby·Sp Relic,Talent Skill：Skill Trigger Probability +12.0%,Lv 5
20176,m_20176,{梦可可} {圣物},5,5,0,2_86,84,45_0.050,1,{等级} 1,{天赋技能}：{技能触发概率} +5.00%,Monccoco Relic,Talent Skill：Skill Trigger Probability +5.00%,Lv 1
20177,m_20176,{梦可可} {圣物},5,5,0,2_86,84,45_0.075,2,{等级} 2,{天赋技能}：{技能触发概率} +7.50%,Monccoco Relic,Talent Skill：Skill Trigger Probability +7.50%,Lv 2
20178,m_20176,{梦可可} {圣物},5,5,0,2_86,84,45_0.100,3,{等级} 3,{天赋技能}：{技能触发概率} +10.00%,Monccoco Relic,Talent Skill：Skill Trigger Probability +10.00%,Lv 3
20179,m_20176,{梦可可} {圣物},5,5,0,2_86,84,45_0.125,4,{等级} 4,{天赋技能}：{技能触发概率} +12.50%,Monccoco Relic,Talent Skill：Skill Trigger Probability +12.50%,Lv 4
20180,m_20176,{梦可可} {圣物},5,5,0,2_86,84,45_0.150,5,{等级} 5,{天赋技能}：{技能触发概率} +15.00%,Monccoco Relic,Talent Skill：Skill Trigger Probability +15.00%,Lv 5
20181,m_20181,{希娜伽} {圣物},5,5,0,2_80,86,45_0.050,1,{等级} 1,{天赋技能}：{技能触发概率} +5.00%,Synaga Relic,Talent Skill：Skill Trigger Probability +5.00%,Lv 1
20182,m_20181,{希娜伽} {圣物},5,5,0,2_80,86,45_0.075,2,{等级} 2,{天赋技能}：{技能触发概率} +7.50%,Synaga Relic,Talent Skill：Skill Trigger Probability +7.50%,Lv 2
20183,m_20181,{希娜伽} {圣物},5,5,0,2_80,86,45_0.100,3,{等级} 3,{天赋技能}：{技能触发概率} +10.00%,Synaga Relic,Talent Skill：Skill Trigger Probability +10.00%,Lv 3
20184,m_20181,{希娜伽} {圣物},5,5,0,2_80,86,45_0.125,4,{等级} 4,{天赋技能}：{技能触发概率} +12.50%,Synaga Relic,Talent Skill：Skill Trigger Probability +12.50%,Lv 4
20185,m_20181,{希娜伽} {圣物},5,5,0,2_80,86,45_0.150,5,{等级} 5,{天赋技能}：{技能触发概率} +15.00%,Synaga Relic,Talent Skill：Skill Trigger Probability +15.00%,Lv 5
20186,m_20186,{珀瑞斯}·{特典} {圣物},5,5,0,1_50,88,5_0.06,1,{等级} 1,{天赋技能}：{造成伤害提高} +6%({不受属性影响}),Perris·Sp Relic,Talent Skill：DMG Dealt Increased +6%(Not Affected By Attribute),Lv 1
20187,m_20186,{珀瑞斯}·{特典} {圣物},5,5,0,1_50,88,5_0.09,2,{等级} 2,{天赋技能}：{造成伤害提高} +9%({不受属性影响}),Perris·Sp Relic,Talent Skill：DMG Dealt Increased +9%(Not Affected By Attribute),Lv 2
20188,m_20186,{珀瑞斯}·{特典} {圣物},5,5,0,1_50,88,5_0.12,3,{等级} 3,{天赋技能}：{造成伤害提高} +12%({不受属性影响}),Perris·Sp Relic,Talent Skill：DMG Dealt Increased +12%(Not Affected By Attribute),Lv 3
20189,m_20186,{珀瑞斯}·{特典} {圣物},5,5,0,1_50,88,5_0.15,4,{等级} 4,{天赋技能}：{造成伤害提高} +15%({不受属性影响}),Perris·Sp Relic,Talent Skill：DMG Dealt Increased +15%(Not Affected By Attribute),Lv 4
20190,m_20186,{珀瑞斯}·{特典} {圣物},5,5,0,1_50,88,5_0.18,5,{等级} 5,{天赋技能}：{造成伤害提高} +18%({不受属性影响}),Perris·Sp Relic,Talent Skill：DMG Dealt Increased +18%(Not Affected By Attribute),Lv 5
20191,m_20191,{雅雅} {圣物},5,5,0,2_93,90,45_0.04,1,{等级} 1,{天赋技能}：{技能触发概率} +4.0%,Yaya Relic,Talent Skill：Skill Trigger Probability +4.0%,Lv 1
20192,m_20191,{雅雅} {圣物},5,5,0,2_93,90,45_0.06,2,{等级} 2,{天赋技能}：{技能触发概率} +6.0%,Yaya Relic,Talent Skill：Skill Trigger Probability +6.0%,Lv 2
20193,m_20191,{雅雅} {圣物},5,5,0,2_93,90,45_0.08,3,{等级} 3,{天赋技能}：{技能触发概率} +8.0%,Yaya Relic,Talent Skill：Skill Trigger Probability +8.0%,Lv 3
20194,m_20191,{雅雅} {圣物},5,5,0,2_93,90,45_0.10,4,{等级} 4,{天赋技能}：{技能触发概率} +10.0%,Yaya Relic,Talent Skill：Skill Trigger Probability +10.0%,Lv 4
20195,m_20191,{雅雅} {圣物},5,5,0,2_93,90,45_0.12,5,{等级} 5,{天赋技能}：{技能触发概率} +12.0%,Yaya Relic,Talent Skill：Skill Trigger Probability +12.0%,Lv 5
20196,m_20196,{尤缇迦}·{特典} {圣物},5,5,0,2_94,92,45_0.04,1,{等级} 1,{天赋技能}：{技能触发概率} +4.0%,Utija·Sp Relic,Talent Skill：Skill Trigger Probability +4.0%,Lv 1
20197,m_20196,{尤缇迦}·{特典} {圣物},5,5,0,2_94,92,45_0.06,2,{等级} 2,{天赋技能}：{技能触发概率} +6.0%,Utija·Sp Relic,Talent Skill：Skill Trigger Probability +6.0%,Lv 2
20198,m_20196,{尤缇迦}·{特典} {圣物},5,5,0,2_94,92,45_0.08,3,{等级} 3,{天赋技能}：{技能触发概率} +8.0%,Utija·Sp Relic,Talent Skill：Skill Trigger Probability +8.0%,Lv 3
20199,m_20196,{尤缇迦}·{特典} {圣物},5,5,0,2_94,92,45_0.10,4,{等级} 4,{天赋技能}：{技能触发概率} +10.0%,Utija·Sp Relic,Talent Skill：Skill Trigger Probability +10.0%,Lv 4
20200,m_20196,{尤缇迦}·{特典} {圣物},5,5,0,2_94,92,45_0.12,5,{等级} 5,{天赋技能}：{技能触发概率} +12.0%,Utija·Sp Relic,Talent Skill：Skill Trigger Probability +12.0%,Lv 5
20201,m_20201,{乌蒂亚}·{特典} {圣物},5,5,0,2_95,93,45_0.04,1,{等级} 1,{天赋技能}：{技能触发概率} +4.0%,Utia·Sp Relic,Talent Skill：Skill Trigger Probability +4.0%,Lv 1
20202,m_20201,{乌蒂亚}·{特典} {圣物},5,5,0,2_95,93,45_0.06,2,{等级} 2,{天赋技能}：{技能触发概率} +6.0%,Utia·Sp Relic,Talent Skill：Skill Trigger Probability +6.0%,Lv 2
20203,m_20201,{乌蒂亚}·{特典} {圣物},5,5,0,2_95,93,45_0.08,3,{等级} 3,{天赋技能}：{技能触发概率} +8.0%,Utia·Sp Relic,Talent Skill：Skill Trigger Probability +8.0%,Lv 3
20204,m_20201,{乌蒂亚}·{特典} {圣物},5,5,0,2_95,93,45_0.10,4,{等级} 4,{天赋技能}：{技能触发概率} +10.0%,Utia·Sp Relic,Talent Skill：Skill Trigger Probability +10.0%,Lv 4
20205,m_20201,{乌蒂亚}·{特典} {圣物},5,5,0,2_95,93,45_0.12,5,{等级} 5,{天赋技能}：{技能触发概率} +12.0%,Utia·Sp Relic,Talent Skill：Skill Trigger Probability +12.0%,Lv 5
20206,m_20206,{阿古丽娅} {圣物},5,5,0,2_97,95,45_0.04,1,{等级} 1,{天赋技能}：{技能触发概率} +4.0%,Aguria Relic,Talent Skill：Skill Trigger Probability +4.0%,Lv 1
20207,m_20206,{阿古丽娅} {圣物},5,5,0,2_97,95,45_0.06,2,{等级} 2,{天赋技能}：{技能触发概率} +6.0%,Aguria Relic,Talent Skill：Skill Trigger Probability +6.0%,Lv 2
20208,m_20206,{阿古丽娅} {圣物},5,5,0,2_97,95,45_0.08,3,{等级} 3,{天赋技能}：{技能触发概率} +8.0%,Aguria Relic,Talent Skill：Skill Trigger Probability +8.0%,Lv 3
20209,m_20206,{阿古丽娅} {圣物},5,5,0,2_97,95,45_0.10,4,{等级} 4,{天赋技能}：{技能触发概率} +10.0%,Aguria Relic,Talent Skill：Skill Trigger Probability +10.0%,Lv 4
20210,m_20206,{阿古丽娅} {圣物},5,5,0,2_97,95,45_0.12,5,{等级} 5,{天赋技能}：{技能触发概率} +12.0%,Aguria Relic,Talent Skill：Skill Trigger Probability +12.0%,Lv 5
20211,m_20211,{莱恩娜} {圣物},5,5,0,2_98,96,45_0.04,1,{等级} 1,{天赋技能}：{技能触发概率} +4.0%,Lenna Relic,Talent Skill：Skill Trigger Probability +4.0%,Lv 1
20212,m_20211,{莱恩娜} {圣物},5,5,0,2_98,96,45_0.06,2,{等级} 2,{天赋技能}：{技能触发概率} +6.0%,Lenna Relic,Talent Skill：Skill Trigger Probability +6.0%,Lv 2
20213,m_20211,{莱恩娜} {圣物},5,5,0,2_98,96,45_0.08,3,{等级} 3,{天赋技能}：{技能触发概率} +8.0%,Lenna Relic,Talent Skill：Skill Trigger Probability +8.0%,Lv 3
20214,m_20211,{莱恩娜} {圣物},5,5,0,2_98,96,45_0.10,4,{等级} 4,{天赋技能}：{技能触发概率} +10.0%,Lenna Relic,Talent Skill：Skill Trigger Probability +10.0%,Lv 4
20215,m_20211,{莱恩娜} {圣物},5,5,0,2_98,96,45_0.12,5,{等级} 5,{天赋技能}：{技能触发概率} +12.0%,Lenna Relic,Talent Skill：Skill Trigger Probability +12.0%,Lv 5
20216,m_20216,{觉} {圣物},5,5,0,1_52,97,1_0.04,1,{等级} 1,{天赋技能}：{效果触发概率} +4.0%,Satoru Relic,Talent Skill：Effect Trigger Probability +4.0%,Lv 1
20217,m_20216,{觉} {圣物},5,5,0,1_52,97,1_0.06,2,{等级} 2,{天赋技能}：{效果触发概率} +6.0%,Satoru Relic,Talent Skill：Effect Trigger Probability +6.0%,Lv 2
20218,m_20216,{觉} {圣物},5,5,0,1_52,97,1_0.08,3,{等级} 3,{天赋技能}：{效果触发概率} +8.0%,Satoru Relic,Talent Skill：Effect Trigger Probability +8.0%,Lv 3
20219,m_20216,{觉} {圣物},5,5,0,1_52,97,1_0.10,4,{等级} 4,{天赋技能}：{效果触发概率} +10.0%,Satoru Relic,Talent Skill：Effect Trigger Probability +10.0%,Lv 4
20220,m_20216,{觉} {圣物},5,5,0,1_52,97,1_0.12,5,{等级} 5,{天赋技能}：{效果触发概率} +12.0%,Satoru Relic,Talent Skill：Effect Trigger Probability +12.0%,Lv 5
20221,m_20221,{阿古丽娅}·{特典} {圣物},5,5,0,2_111,98,45_0.04,1,{等级} 1,{天赋技能}：{技能触发概率} +4.0%,Aguria·Sp Relic,Talent Skill：Skill Trigger Probability +4.0%,Lv 1
20222,m_20221,{阿古丽娅}·{特典} {圣物},5,5,0,2_111,98,45_0.06,2,{等级} 2,{天赋技能}：{技能触发概率} +6.0%,Aguria·Sp Relic,Talent Skill：Skill Trigger Probability +6.0%,Lv 2
20223,m_20221,{阿古丽娅}·{特典} {圣物},5,5,0,2_111,98,45_0.08,3,{等级} 3,{天赋技能}：{技能触发概率} +8.0%,Aguria·Sp Relic,Talent Skill：Skill Trigger Probability +8.0%,Lv 3
20224,m_20221,{阿古丽娅}·{特典} {圣物},5,5,0,2_111,98,45_0.10,4,{等级} 4,{天赋技能}：{技能触发概率} +10.0%,Aguria·Sp Relic,Talent Skill：Skill Trigger Probability +10.0%,Lv 4
20225,m_20221,{阿古丽娅}·{特典} {圣物},5,5,0,2_111,98,45_0.12,5,{等级} 5,{天赋技能}：{技能触发概率} +12.0%,Aguria·Sp Relic,Talent Skill：Skill Trigger Probability +12.0%,Lv 5
20226,m_20226,{蒂尔} {圣物},5,5,0,2_113,99,45_0.0450,1,{等级} 1,{天赋技能}：{技能触发概率} +4.50%,Thiel Relic,Talent Skill：Skill Trigger Probability +4.50%,Lv 1
20227,m_20226,{蒂尔} {圣物},5,5,0,2_113,99,45_0.0675,2,{等级} 2,{天赋技能}：{技能触发概率} +6.75%,Thiel Relic,Talent Skill：Skill Trigger Probability +6.75%,Lv 2
20228,m_20226,{蒂尔} {圣物},5,5,0,2_113,99,45_0.0900,3,{等级} 3,{天赋技能}：{技能触发概率} +9.00%,Thiel Relic,Talent Skill：Skill Trigger Probability +9.00%,Lv 3
20229,m_20226,{蒂尔} {圣物},5,5,0,2_113,99,45_0.1125,4,{等级} 4,{天赋技能}：{技能触发概率} +11.25%,Thiel Relic,Talent Skill：Skill Trigger Probability +11.25%,Lv 4
20230,m_20226,{蒂尔} {圣物},5,5,0,2_113,99,45_0.1350,5,{等级} 5,{天赋技能}：{技能触发概率} +13.50%,Thiel Relic,Talent Skill：Skill Trigger Probability +13.50%,Lv 5
20231,m_20231,{斐拉} {圣物},5,5,0,3_29,100,1_0.0550,1,{等级} 1,{天赋技能}：{效果触发概率} +5.50%,Phila Relic,Talent Skill：Effect Trigger Probability +5.50%,Lv 1
20232,m_20231,{斐拉} {圣物},5,5,0,3_29,100,1_0.0825,2,{等级} 2,{天赋技能}：{效果触发概率} +8.25%,Phila Relic,Talent Skill：Effect Trigger Probability +8.25%,Lv 2
20233,m_20231,{斐拉} {圣物},5,5,0,3_29,100,1_0.1100,3,{等级} 3,{天赋技能}：{效果触发概率} +11.00%,Phila Relic,Talent Skill：Effect Trigger Probability +11.00%,Lv 3
20234,m_20231,{斐拉} {圣物},5,5,0,3_29,100,1_0.1375,4,{等级} 4,{天赋技能}：{效果触发概率} +13.75%,Phila Relic,Talent Skill：Effect Trigger Probability +13.75%,Lv 4
20235,m_20231,{斐拉} {圣物},5,5,0,3_29,100,1_0.1650,5,{等级} 5,{天赋技能}：{效果触发概率} +16.50%,Phila Relic,Talent Skill：Effect Trigger Probability +16.50%,Lv 5
20236,m_20236,{奥兰多} {圣物},5,5,0,1_63,101,1_0.0550,1,{等级} 1,{天赋技能}：{效果触发概率} +5.50%,orlando Relic,Talent Skill：Effect Trigger Probability +5.50%,Lv 1
20237,m_20236,{奥兰多} {圣物},5,5,0,1_63,101,1_0.0825,2,{等级} 2,{天赋技能}：{效果触发概率} +8.25%,orlando Relic,Talent Skill：Effect Trigger Probability +8.25%,Lv 2
20238,m_20236,{奥兰多} {圣物},5,5,0,1_63,101,1_0.1100,3,{等级} 3,{天赋技能}：{效果触发概率} +11.00%,orlando Relic,Talent Skill：Effect Trigger Probability +11.00%,Lv 3
20239,m_20236,{奥兰多} {圣物},5,5,0,1_63,101,1_0.1375,4,{等级} 4,{天赋技能}：{效果触发概率} +13.75%,orlando Relic,Talent Skill：Effect Trigger Probability +13.75%,Lv 4
20240,m_20236,{奥兰多} {圣物},5,5,0,1_63,101,1_0.1650,5,{等级} 5,{天赋技能}：{效果触发概率} +16.50%,orlando Relic,Talent Skill：Effect Trigger Probability +16.50%,Lv 5
20241,m_20241,{夏蒂} {圣物},5,5,0,2_115,103,45_0.0450,1,{等级} 1,{天赋技能}：{技能触发概率} +4.50%,Shady Relic,Talent Skill：Skill Trigger Probability +4.50%,Lv 1
20242,m_20241,{夏蒂} {圣物},5,5,0,2_115,103,45_0.0675,2,{等级} 2,{天赋技能}：{技能触发概率} +6.75%,Shady Relic,Talent Skill：Skill Trigger Probability +6.75%,Lv 2
20243,m_20241,{夏蒂} {圣物},5,5,0,2_115,103,45_0.0900,3,{等级} 3,{天赋技能}：{技能触发概率} +9.00%,Shady Relic,Talent Skill：Skill Trigger Probability +9.00%,Lv 3
20244,m_20241,{夏蒂} {圣物},5,5,0,2_115,103,45_0.1125,4,{等级} 4,{天赋技能}：{技能触发概率} +11.25%,Shady Relic,Talent Skill：Skill Trigger Probability +11.25%,Lv 4
20245,m_20241,{夏蒂} {圣物},5,5,0,2_115,103,45_0.1350,5,{等级} 5,{天赋技能}：{技能触发概率} +13.50%,Shady Relic,Talent Skill：Skill Trigger Probability +13.50%,Lv 5
20246,m_20246,{贝缇娜} {圣物},5,5,0,3_30,104,5_0.066,1,{等级} 1,{天赋技能}：{造成伤害提高} +6.6%({不受属性影响}),Bettina Relic,Talent Skill：DMG Dealt Increased +6.6%(Not Affected By Attribute),Lv 1
20247,m_20246,{贝缇娜} {圣物},5,5,0,3_30,104,5_0.099,2,{等级} 2,{天赋技能}：{造成伤害提高} +9.9%({不受属性影响}),Bettina Relic,Talent Skill：DMG Dealt Increased +9.9%(Not Affected By Attribute),Lv 2
20248,m_20246,{贝缇娜} {圣物},5,5,0,3_30,104,5_0.132,3,{等级} 3,{天赋技能}：{造成伤害提高} +13.2%({不受属性影响}),Bettina Relic,Talent Skill：DMG Dealt Increased +13.2%(Not Affected By Attribute),Lv 3
20249,m_20246,{贝缇娜} {圣物},5,5,0,3_30,104,5_0.165,4,{等级} 4,{天赋技能}：{造成伤害提高} +16.5%({不受属性影响}),Bettina Relic,Talent Skill：DMG Dealt Increased +16.5%(Not Affected By Attribute),Lv 4
20250,m_20246,{贝缇娜} {圣物},5,5,0,3_30,104,5_0.198,5,{等级} 5,{天赋技能}：{造成伤害提高} +19.8%({不受属性影响}),Bettina Relic,Talent Skill：DMG Dealt Increased +19.8%(Not Affected By Attribute),Lv 5
20251,m_20251,{德琳} {圣物},5,5,0,1_65,105,41_3.6,1,{等级} 1,{天赋技能}：{真实伤害基数} +3.6({不受属性影响}),Madeline Relic,Talent Skill：Real DMG Base +3.6(Not Affected By Attribute),Lv 1
20252,m_20251,{德琳} {圣物},5,5,0,1_65,105,41_5.4,2,{等级} 2,{天赋技能}：{真实伤害基数} +5.4({不受属性影响}),Madeline Relic,Talent Skill：Real DMG Base +5.4(Not Affected By Attribute),Lv 2
20253,m_20251,{德琳} {圣物},5,5,0,1_65,105,41_7.2,3,{等级} 3,{天赋技能}：{真实伤害基数} +7.2({不受属性影响}),Madeline Relic,Talent Skill：Real DMG Base +7.2(Not Affected By Attribute),Lv 3
20254,m_20251,{德琳} {圣物},5,5,0,1_65,105,41_9.0,4,{等级} 4,{天赋技能}：{真实伤害基数} +9.0({不受属性影响}),Madeline Relic,Talent Skill：Real DMG Base +9.0(Not Affected By Attribute),Lv 4
20255,m_20251,{德琳} {圣物},5,5,0,1_65,105,41_10.8,5,{等级} 5,{天赋技能}：{真实伤害基数} +10.8({不受属性影响}),Madeline Relic,Talent Skill：Real DMG Base +10.8(Not Affected By Attribute),Lv 5
20256,m_20256,{哈娜} {圣物},5,5,0,4_19,106,45_0.0450,1,{等级} 1,{天赋技能}：{技能触发概率} +4.50%,Hana Relic,Talent Skill：Skill Trigger Probability +4.50%,Lv 1
20257,m_20256,{哈娜} {圣物},5,5,0,4_19,106,45_0.0675,2,{等级} 2,{天赋技能}：{技能触发概率} +6.75%,Hana Relic,Talent Skill：Skill Trigger Probability +6.75%,Lv 2
20258,m_20256,{哈娜} {圣物},5,5,0,4_19,106,45_0.0900,3,{等级} 3,{天赋技能}：{技能触发概率} +9.00%,Hana Relic,Talent Skill：Skill Trigger Probability +9.00%,Lv 3
20259,m_20256,{哈娜} {圣物},5,5,0,4_19,106,45_0.1125,4,{等级} 4,{天赋技能}：{技能触发概率} +11.25%,Hana Relic,Talent Skill：Skill Trigger Probability +11.25%,Lv 4
20260,m_20256,{哈娜} {圣物},5,5,0,4_19,106,45_0.1350,5,{等级} 5,{天赋技能}：{技能触发概率} +13.50%,Hana Relic,Talent Skill：Skill Trigger Probability +13.50%,Lv 5
20261,m_20261,{尤蕾拉} {圣物},5,5,0,1_67,107,1_0.036,1,{等级} 1,{天赋技能}：{效果触发概率} +3.6%,Eurella Relic,Talent Skill：Effect Trigger Probability +3.6%,Lv 1
20262,m_20261,{尤蕾拉} {圣物},5,5,0,1_67,107,1_0.054,2,{等级} 2,{天赋技能}：{效果触发概率} +5.4%,Eurella Relic,Talent Skill：Effect Trigger Probability +5.4%,Lv 2
20263,m_20261,{尤蕾拉} {圣物},5,5,0,1_67,107,1_0.072,3,{等级} 3,{天赋技能}：{效果触发概率} +7.2%,Eurella Relic,Talent Skill：Effect Trigger Probability +7.2%,Lv 3
20264,m_20261,{尤蕾拉} {圣物},5,5,0,1_67,107,1_0.090,4,{等级} 4,{天赋技能}：{效果触发概率} +9.0%,Eurella Relic,Talent Skill：Effect Trigger Probability +9.0%,Lv 4
20265,m_20261,{尤蕾拉} {圣物},5,5,0,1_67,107,1_0.108,5,{等级} 5,{天赋技能}：{效果触发概率} +10.8%,Eurella Relic,Talent Skill：Effect Trigger Probability +10.8%,Lv 5
20266,m_20266,{多莉} {圣物},5,5,0,2_116,108,45_0.050,1,{等级} 1,{天赋技能}：{技能触发概率} +5.00%,Dolly Relic,Talent Skill：Skill Trigger Probability +5.00%,Lv 1
20267,m_20266,{多莉} {圣物},5,5,0,2_116,108,45_0.075,2,{等级} 2,{天赋技能}：{技能触发概率} +7.50%,Dolly Relic,Talent Skill：Skill Trigger Probability +7.50%,Lv 2
20268,m_20266,{多莉} {圣物},5,5,0,2_116,108,45_0.100,3,{等级} 3,{天赋技能}：{技能触发概率} +10.00%,Dolly Relic,Talent Skill：Skill Trigger Probability +10.00%,Lv 3
20269,m_20266,{多莉} {圣物},5,5,0,2_116,108,45_0.125,4,{等级} 4,{天赋技能}：{技能触发概率} +12.50%,Dolly Relic,Talent Skill：Skill Trigger Probability +12.50%,Lv 4
20270,m_20266,{多莉} {圣物},5,5,0,2_116,108,45_0.150,5,{等级} 5,{天赋技能}：{技能触发概率} +15.00%,Dolly Relic,Talent Skill：Skill Trigger Probability +15.00%,Lv 5
20271,m_20271,{莉薇娅} {圣物},5,5,0,2_119,109,45_0.04,1,{等级} 1,{天赋技能}：{技能触发概率} +4.0%,Livia Relic,Talent Skill：Skill Trigger Probability +4.0%,Lv 1
20272,m_20271,{莉薇娅} {圣物},5,5,0,2_119,109,45_0.06,2,{等级} 2,{天赋技能}：{技能触发概率} +6.0%,Livia Relic,Talent Skill：Skill Trigger Probability +6.0%,Lv 2
20273,m_20271,{莉薇娅} {圣物},5,5,0,2_119,109,45_0.08,3,{等级} 3,{天赋技能}：{技能触发概率} +8.0%,Livia Relic,Talent Skill：Skill Trigger Probability +8.0%,Lv 3
20274,m_20271,{莉薇娅} {圣物},5,5,0,2_119,109,45_0.10,4,{等级} 4,{天赋技能}：{技能触发概率} +10.0%,Livia Relic,Talent Skill：Skill Trigger Probability +10.0%,Lv 4
20275,m_20271,{莉薇娅} {圣物},5,5,0,2_119,109,45_0.12,5,{等级} 5,{天赋技能}：{技能触发概率} +12.0%,Livia Relic,Talent Skill：Skill Trigger Probability +12.0%,Lv 5
