AiNum,GroupType,Des,HeroNum1,SkillNum1,HeroNum2,SkillNum2,HeroNum3,SkillNum3,Des_en
71854,7,荒原组合Lv.451_4,66,1_42+1_56+1_32+1_62,98,2_111+2_101+3_26+2_144,115,1_86+1_29+1_76+1_58,
71855,7,荒原组合Lv.451_5,114,2_145+2_65+3_27+3_26,92,2_94+1_88+2_110+1_28,107,1_67+1_76+1_29+1_34,
71856,7,荒原组合Lv.452_1,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
71857,7,荒原组合Lv.452_2,40,1_26+2_110+1_46+1_58,98,2_111+2_101+3_26+3_28,97,1_52+1_56+2_99+2_59,
71858,7,荒原组合Lv.452_3,60,2_81+2_144+3_26+2_60,92,2_94+1_49+1_82+1_25,66,1_42+1_32+1_35+1_56,
71859,7,荒原组合Lv.452_4,100,3_29+2_132+2_60+2_101,105,1_65+1_27+2_58+1_28,61,1_44+1_76+1_49+1_29,
71860,7,荒原组合Lv.452_5,22,2_76+2_102+3_34+2_100,34,1_40+1_49+2_148+2_61,72,1_37+1_56+2_114+3_28,
71861,7,荒原组合Lv.453_1,77,3_19+4_12+4_13+1_48,113,1_84+1_88+1_87+1_34,62,1_38+1_29+1_79+1_88,
71862,7,荒原组合Lv.453_2,92,2_94+1_88+2_110+1_62,101,1_63+1_64+1_49+2_110,98,2_111+2_101+3_15+3_28,
71863,7,荒原组合Lv.453_3,22,2_76+2_102+3_34+2_100,34,1_40+1_49+1_56+2_148,72,1_37+1_28+2_114+1_29,
71864,7,荒原组合Lv.453_4,100,3_29+2_132+2_60+2_101,105,1_65+2_110+2_148+1_28,66,1_42+1_35+1_32+1_31,
71865,7,荒原组合Lv.453_5,60,2_81+2_144+3_26+2_60,40,1_26+1_74+1_46+1_56,97,1_52+1_29+1_58+1_76,
71866,7,荒原组合Lv.454_1,100,3_29+2_132+2_60+2_101,105,1_65+2_148+2_114+1_87,34,1_40+1_28+1_46+1_49,
71867,7,荒原组合Lv.454_2,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
71868,7,荒原组合Lv.454_3,98,2_111+2_101+2_66+3_26,92,2_94+2_124+3_28+2_110,116,2_147+1_29+1_76+1_49,
71869,7,荒原组合Lv.454_4,114,2_145+2_65+3_27+3_26,72,1_37+1_56+1_28+1_74,107,1_67+1_76+1_29+1_34,
71870,7,荒原组合Lv.454_5,60,2_81+2_144+3_26+2_60,61,1_44+1_76+1_49+1_29,66,1_42+1_32+1_35+1_56,
71871,7,荒原组合Lv.455_1,22,2_76+2_102+3_34+2_100,34,1_40+1_49+1_56+2_148,72,1_37+1_28+2_114+1_29,
71872,7,荒原组合Lv.455_2,60,2_81+2_144+3_26+2_60,40,1_26+1_74+1_46+1_56,97,1_52+1_29+1_58+1_76,
71873,7,荒原组合Lv.455_3,100,3_29+2_132+2_60+2_101,105,1_65+2_110+2_148+1_28,116,2_147+1_29+1_76+1_49,
71874,7,荒原组合Lv.455_4,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
71875,7,荒原组合Lv.455_5,98,2_111+2_101+2_66+3_26,92,2_94+2_124+3_28+2_110,66,1_42+1_35+1_32+1_31,
71876,7,荒原组合Lv.456_1,114,2_145+2_65+3_27+3_26,72,1_37+1_56+1_28+1_74,107,1_67+1_76+1_29+1_34,
71877,7,荒原组合Lv.456_2,60,2_81+2_144+3_26+2_60,92,2_94+1_49+1_82+1_25,66,1_42+1_32+1_35+1_56,
71878,7,荒原组合Lv.456_3,99,2_113+2_100+2_66+2_102,105,1_65+2_148+2_114+1_87,34,1_40+1_88+1_35+1_49,
71879,7,荒原组合Lv.456_4,46,3_20+4_16+4_25+3_17,113,1_84+1_33+1_79+2_141,67,1_41+1_56+2_148+1_27,
71880,7,荒原组合Lv.456_5,22,2_76+2_102+3_34+2_100,97,1_52+1_59+1_64+3_31,61,1_44+1_76+1_49+1_29,
71881,7,荒原组合Lv.457_1,60,2_81+2_102+3_26+2_60,34,1_40+1_28+1_46+1_49,66,1_42+1_35+1_32+1_31,
71882,7,荒原组合Lv.457_2,99,2_113+2_100+2_66+2_102,105,1_65+1_74+2_114+1_46,97,1_52+1_76+1_29+1_12,
71883,7,荒原组合Lv.457_3,22,2_76+3_34+2_126+2_100,72,1_37+2_58+1_56+1_29,40,1_26+1_49+2_110+3_16,
71884,7,荒原组合Lv.457_4,100,3_29+2_144+2_101+2_66,92,2_94+2_124+1_34+1_76,68,1_36+2_148+2_99+1_49,
71885,7,荒原组合Lv.457_5,77,3_19+4_12+4_13+1_48,113,1_84+1_88+1_87+1_34,62,1_38+1_29+1_79+1_88,
71886,7,荒原组合Lv.458_1,22,2_76+2_102+3_34+2_100,34,1_40+1_49+2_148+2_61,72,1_37+1_56+2_114+3_28,
71887,7,荒原组合Lv.458_2,60,2_81+2_144+3_26+2_60,40,1_26+2_110+2_141+1_27,97,1_52+1_76+1_12+1_56,
71888,7,荒原组合Lv.458_3,100,3_29+2_132+2_60+2_101,105,1_65+1_27+2_58+1_28,61,1_44+1_76+1_49+1_29,
71889,7,荒原组合Lv.458_4,46,3_20+3_37+4_20+4_28,113,1_84+1_79+1_28+1_34,68,1_36+1_62+2_99+1_29,
71890,7,荒原组合Lv.458_5,69,3_18+2_65+2_64+2_123,92,2_94+2_124+3_28+1_76,66,1_42+1_35+1_32+1_31,
71891,7,荒原组合Lv.459_1,67,1_41+1_68+3_17+1_27,97,1_52+1_59+1_64+3_31,40,1_26+3_15+3_16+3_22,
71892,7,荒原组合Lv.459_2,46,3_20+4_16+4_25+3_17,72,1_37+1_28+1_46+2_110,113,1_84+1_88+1_87+1_34,
71893,7,荒原组合Lv.459_3,66,1_42+1_32+1_29+1_34,99,2_113+3_26+2_102+2_100,105,1_65+1_76+1_49+1_56,
71894,7,荒原组合Lv.459_4,100,3_29+2_144+2_101+2_66,92,2_94+2_124+1_34+1_76,68,1_36+2_148+2_99+1_49,
71895,7,荒原组合Lv.459_5,60,2_81+3_15+2_144+3_22,101,1_63+1_88+1_61+2_110,61,1_44+1_76+1_49+1_29,
71896,7,荒原组合Lv.460_1,98,2_111+2_101+3_26+3_22,116,2_147+1_28+1_61+2_110,92,2_94+1_88+2_110+1_27,
71897,7,荒原组合Lv.460_2,46,3_20+4_16+4_25+3_17,69,3_18+2_63+2_62+3_28,72,1_37+1_77+2_110+1_27,
71898,7,荒原组合Lv.460_3,40,1_26+2_110+1_46+1_58,98,2_111+2_101+3_26+3_28,97,1_52+1_56+2_99+2_59,
71899,7,荒原组合Lv.460_4,60,2_81+2_144+3_26+2_60,66,1_42+1_32+1_35+1_31,61,1_44+1_76+1_49+1_29,
71900,7,荒原组合Lv.460_5,100,3_29+2_144+2_101+2_66,105,1_65+1_27+2_58+1_28,68,1_36+2_148+2_99+1_49,
71901,7,荒原组合Lv.461_1,22,2_76+3_34+2_126+2_100,72,1_37+2_58+1_56+1_29,40,1_26+1_49+2_110+3_16,
71902,7,荒原组合Lv.461_2,98,2_111+2_101+2_66+3_26,92,2_94+2_124+3_28+2_110,66,1_42+1_35+1_32+1_31,
71903,7,荒原组合Lv.461_3,60,2_81+2_60+3_26+3_22,40,1_26+1_64+2_148+1_27,97,1_52+1_59+2_62+1_70,
71904,7,荒原组合Lv.461_4,99,2_113+2_100+2_66+2_102,105,1_65+2_148+2_114+1_87,34,1_40+1_88+1_35+1_49,
71905,7,荒原组合Lv.461_5,14,2_78+3_27+3_28+2_62,46,3_20+4_16+4_22+3_17,72,1_37+1_88+1_59+1_64,
71906,7,荒原组合Lv.462_1,67,1_41+3_31+1_68+1_70,72,1_37+1_28+1_25+1_29,109,2_119+3_28+2_110+3_31,
71907,7,荒原组合Lv.462_2,60,2_81+3_15+2_144+3_22,101,1_63+1_88+1_61+2_110,92,2_94+1_28+2_110+1_62,
71908,7,荒原组合Lv.462_3,66,1_42+1_56+1_32+1_62,98,2_111+2_101+3_26+2_144,115,1_86+1_29+1_76+1_58,
71909,7,荒原组合Lv.462_4,22,2_76+2_102+3_34+2_100,34,1_40+1_49+1_56+2_148,72,1_37+1_28+2_114+1_29,
71910,7,荒原组合Lv.462_5,100,3_29+2_132+2_60+2_101,105,1_65+2_110+2_148+1_28,66,1_42+1_35+1_32+1_31,
71911,7,荒原组合Lv.463_1,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
71912,7,荒原组合Lv.463_2,60,2_81+3_15+2_144+2_60,97,1_52+2_141+2_148+1_77,101,1_63+1_34+1_59+2_148,
71913,7,荒原组合Lv.463_3,100,3_29+2_132+2_60+2_101,105,1_65+1_27+2_58+1_28,61,1_44+1_76+1_49+1_29,
71914,7,荒原组合Lv.463_4,67,1_41+3_31+1_68+1_70,72,1_37+1_28+1_25+1_29,109,2_119+3_28+2_110+3_31,
71915,7,荒原组合Lv.463_5,69,3_18+2_65+2_64+2_123,92,2_94+2_124+3_28+1_76,66,1_42+1_35+1_32+1_31,
71916,7,荒原组合Lv.464_1,46,3_20+4_16+4_25+3_17,113,1_84+1_33+1_79+2_141,67,1_41+1_56+2_148+1_27,
71917,7,荒原组合Lv.464_2,22,2_76+2_102+3_34+2_100,97,1_52+1_29+1_58+1_76,66,1_42+1_35+1_32+1_31,
71918,7,荒原组合Lv.464_3,98,2_111+2_101+3_26+3_22,116,2_147+1_28+1_61+2_110,92,2_94+1_88+2_110+1_27,
71919,7,荒原组合Lv.464_4,114,2_145+2_65+3_27+3_26,72,1_37+1_56+1_28+1_74,107,1_67+1_76+1_29+1_34,
71920,7,荒原组合Lv.464_5,77,3_19+4_12+4_13+1_48,113,1_84+1_88+1_87+1_34,62,1_38+1_29+1_79+1_88,
71921,7,荒原组合Lv.465_1,92,2_94+1_88+2_110+1_62,101,1_63+1_64+1_49+2_110,98,2_111+2_101+3_15+3_28,
71922,7,荒原组合Lv.465_2,46,3_20+4_16+4_25+3_17,40,1_26+1_49+1_56+2_110,66,1_42+1_32+1_31+1_62,
71923,7,荒原组合Lv.465_3,99,2_113+2_100+2_66+2_102,105,1_65+1_74+2_114+1_46,97,1_52+1_76+1_29+1_12,
71924,7,荒原组合Lv.465_4,22,2_76+2_102+3_34+2_100,34,1_40+1_49+2_148+2_61,72,1_37+1_56+2_114+3_28,
71925,7,荒原组合Lv.465_5,100,3_29+2_132+2_60+2_101,68,1_36+1_62+2_99+1_29,67,1_41+1_56+2_148+1_27,
71926,7,荒原组合Lv.466_1,60,2_81+2_144+3_26+2_60,40,1_26+1_74+1_46+1_56,97,1_52+1_29+1_58+1_76,
71927,7,荒原组合Lv.466_2,66,1_42+1_56+1_32+1_62,93,2_95+3_26+2_101+2_112,115,1_86+1_29+1_76+1_58,
71928,7,荒原组合Lv.466_3,114,2_145+2_65+3_27+3_26,72,1_37+1_56+1_28+1_74,107,1_67+1_76+1_29+1_34,
71929,7,荒原组合Lv.466_4,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
71930,7,荒原组合Lv.466_5,34,1_40+1_49+2_148+2_61,98,2_111+2_101+3_26+3_28,116,2_147+1_76+1_56+1_29,
71931,7,荒原组合Lv.467_1,60,2_81+2_144+3_26+2_60,34,1_40+1_49+2_148+2_61,66,1_42+1_32+1_35+1_56,
71932,7,荒原组合Lv.467_2,100,3_29+2_132+2_60+2_101,105,1_65+1_27+2_58+1_28,61,1_44+1_76+1_49+1_29,
71933,7,荒原组合Lv.467_3,46,3_20+3_37+4_20+4_28,113,1_84+1_79+1_28+1_34,68,1_36+1_62+2_99+1_29,
71934,7,荒原组合Lv.467_4,77,3_19+4_12+4_13+1_48,115,1_86+1_27+1_87+1_82,62,1_38+1_29+1_79+1_88,
71935,7,荒原组合Lv.467_5,92,2_94+1_88+2_110+1_62,101,1_63+1_64+1_49+2_110,98,2_111+2_101+3_15+3_28,
71936,7,荒原组合Lv.468_1,22,2_76+2_102+3_34+2_100,34,1_40+1_49+1_56+2_148,72,1_37+1_28+2_114+1_29,
71937,7,荒原组合Lv.468_2,100,3_29+2_132+2_60+2_101,105,1_65+2_110+2_148+1_28,66,1_42+1_35+1_32+1_31,
71938,7,荒原组合Lv.468_3,60,2_81+2_144+3_26+2_60,40,1_26+1_74+1_46+1_56,97,1_52+1_29+1_58+1_76,
71939,7,荒原组合Lv.468_4,98,2_111+2_101+3_26+3_22,116,2_147+1_28+1_61+2_110,92,2_94+1_88+2_110+1_27,
71940,7,荒原组合Lv.468_5,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
71941,7,荒原组合Lv.469_1,98,2_111+2_101+2_66+3_26,92,2_94+2_124+3_28+2_110,66,1_42+1_35+1_32+1_31,
71942,7,荒原组合Lv.469_2,114,2_145+2_65+3_27+3_26,72,1_37+1_56+1_28+1_74,107,1_67+1_76+1_29+1_34,
71943,7,荒原组合Lv.469_3,67,1_41+1_68+3_17+1_27,97,1_52+1_59+1_64+3_31,40,1_26+3_15+3_16+3_22,
71944,7,荒原组合Lv.469_4,46,3_20+4_16+4_25+3_17,68,1_36+1_28+1_59+2_110,113,1_84+1_79+1_28+1_34,
71945,7,荒原组合Lv.469_5,66,1_42+1_32+1_29+1_34,99,2_113+3_26+2_102+2_100,105,1_65+1_76+1_49+1_56,
71946,7,荒原组合Lv.470_1,100,3_29+2_144+2_101+2_66,66,1_42+1_56+1_32+1_35,72,1_37+1_28+1_56+1_88,
71947,7,荒原组合Lv.470_2,67,1_41+3_31+1_68+1_70,40,1_26+2_110+2_141+1_27,97,1_52+1_76+1_29+1_12,
71948,7,荒原组合Lv.470_3,93,2_95+3_26+3_38+3_23,116,2_147+1_28+1_61+2_110,92,2_94+2_124+3_28+1_76,
71949,7,荒原组合Lv.470_4,115,1_86+2_114+1_88+1_76,69,3_18+2_63+2_62+3_28,68,1_36+1_62+2_99+1_29,
71950,7,荒原组合Lv.470_5,61,1_44+1_76+1_49+1_29,98,2_111+2_101+3_26+2_144,105,1_65+1_27+2_58+1_28,
71951,7,荒原组合Lv.471_1,60,2_81+2_144+3_26+2_60,66,1_42+1_32+1_35+1_31,61,1_44+1_76+1_49+1_29,
71952,7,荒原组合Lv.471_2,100,3_29+2_144+2_101+2_66,34,1_40+1_46+1_28+1_29,68,1_36+2_148+2_99+1_49,
71953,7,荒原组合Lv.471_3,22,2_76+3_34+2_126+2_100,72,1_37+2_58+1_56+1_29,40,1_26+1_49+2_110+3_16,
71954,7,荒原组合Lv.471_4,98,2_111+2_101+2_66+3_26,92,2_94+2_124+3_28+2_110,97,1_52+1_29+1_58+1_76,
71955,7,荒原组合Lv.471_5,46,3_20+3_37+4_20+4_28,113,1_84+1_88+1_87+1_34,62,1_38+1_29+1_79+1_88,
71956,7,荒原组合Lv.472_1,99,2_113+2_100+2_66+2_102,105,1_65+2_148+2_114+1_87,34,1_40+1_88+1_35+1_49,
71957,7,荒原组合Lv.472_2,14,2_78+3_27+3_28+2_62,46,3_20+4_16+4_22+3_17,72,1_37+1_88+1_59+1_64,
71958,7,荒原组合Lv.472_3,67,1_41+3_31+1_68+1_70,72,1_37+1_28+1_25+1_29,109,2_119+3_28+2_110+3_31,
71959,7,荒原组合Lv.472_4,60,2_81+3_15+2_144+3_22,101,1_63+1_88+1_61+2_110,92,2_94+1_28+2_110+1_62,
71960,7,荒原组合Lv.472_5,66,1_42+1_56+1_32+1_62,98,2_111+2_101+3_26+2_144,115,1_86+1_29+1_76+1_58,
71961,7,荒原组合Lv.473_1,22,2_76+2_102+3_34+2_100,34,1_40+1_49+1_56+2_148,72,1_37+1_28+2_114+1_29,
71962,7,荒原组合Lv.473_2,99,2_113+2_100+2_66+2_102,105,1_65+1_74+2_114+1_46,66,1_42+1_32+1_35+1_56,
71963,7,荒原组合Lv.473_3,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
71964,7,荒原组合Lv.473_4,60,2_81+3_15+2_144+2_60,97,1_52+2_141+2_148+1_77,101,1_63+1_34+1_59+2_148,
71965,7,荒原组合Lv.473_5,100,3_29+2_132+2_60+2_101,92,2_94+1_88+2_110+1_28,61,1_44+1_76+1_49+1_29,
71966,7,荒原组合Lv.474_1,46,3_20+3_37+4_20+4_28,113,1_84+1_79+1_28+1_34,68,1_36+1_62+2_99+1_29,
71967,7,荒原组合Lv.474_2,69,3_18+2_65+2_64+2_123,92,2_94+2_124+3_28+1_76,66,1_42+1_35+1_32+1_31,
71968,7,荒原组合Lv.474_3,114,2_145+2_65+3_27+3_26,72,1_37+1_56+1_28+1_74,107,1_67+1_76+1_29+1_34,
71969,7,荒原组合Lv.474_4,22,2_76+2_102+3_34+2_100,97,1_52+1_29+1_58+1_76,34,1_40+1_49+2_148+2_61,
71970,7,荒原组合Lv.474_5,98,2_111+2_101+3_26+3_22,116,2_147+1_28+1_61+2_110,40,1_26+1_58+3_16+1_88,
71971,7,荒原组合Lv.475_1,114,2_145+2_65+3_27+3_26,72,1_37+1_56+1_28+1_74,107,1_67+1_76+1_29+1_34,
71972,7,荒原组合Lv.475_2,77,3_19+4_12+4_13+1_48,113,1_84+1_88+1_87+1_34,62,1_38+1_29+1_79+1_88,
71973,7,荒原组合Lv.475_3,92,2_94+1_88+2_110+1_62,101,1_63+1_64+1_49+2_110,98,2_111+2_101+3_15+3_28,
71974,7,荒原组合Lv.475_4,46,3_20+4_16+4_25+3_17,40,1_26+1_49+1_56+2_110,66,1_42+1_32+1_31+1_62,
71975,7,荒原组合Lv.475_5,99,2_113+2_100+2_66+2_102,105,1_65+1_74+2_114+1_46,97,1_52+1_76+1_29+1_12,
71976,7,荒原组合Lv.476_1,22,2_76+2_102+3_34+2_100,34,1_40+1_49+2_148+2_61,72,1_37+1_56+2_114+3_28,
71977,7,荒原组合Lv.476_2,100,3_29+2_132+2_60+2_101,105,1_65+2_110+2_148+1_28,61,1_44+1_76+1_49+1_29,
71978,7,荒原组合Lv.476_3,60,2_81+2_144+3_26+2_60,40,1_26+1_74+1_46+1_56,97,1_52+1_29+1_58+1_76,
71979,7,荒原组合Lv.476_4,66,1_42+1_56+1_32+1_62,98,2_111+2_101+3_26+2_144,115,1_86+1_29+1_76+1_58,
71980,7,荒原组合Lv.476_5,114,2_145+2_65+3_27+3_26,92,2_94+1_88+2_110+1_28,107,1_67+1_76+1_29+1_34,
71981,7,荒原组合Lv.477_1,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
71982,7,荒原组合Lv.477_2,40,1_26+2_110+1_46+1_58,98,2_111+2_101+3_26+3_28,97,1_52+1_56+2_99+2_59,
71983,7,荒原组合Lv.477_3,60,2_81+2_144+3_26+2_60,92,2_94+1_49+1_82+1_25,66,1_42+1_32+1_35+1_56,
71984,7,荒原组合Lv.477_4,100,3_29+2_132+2_60+2_101,105,1_65+1_27+2_58+1_28,61,1_44+1_76+1_49+1_29,
71985,7,荒原组合Lv.477_5,22,2_76+2_102+3_34+2_100,34,1_40+1_49+2_148+2_61,72,1_37+1_56+2_114+3_28,
71986,7,荒原组合Lv.478_1,77,3_19+4_12+4_13+1_48,113,1_84+1_88+1_87+1_34,62,1_38+1_29+1_79+1_88,
71987,7,荒原组合Lv.478_2,92,2_94+1_88+2_110+1_62,101,1_63+1_64+1_49+2_110,98,2_111+2_101+3_15+3_28,
71988,7,荒原组合Lv.478_3,22,2_76+2_102+3_34+2_100,34,1_40+1_49+1_56+2_148,72,1_37+1_28+2_114+1_29,
71989,7,荒原组合Lv.478_4,100,3_29+2_132+2_60+2_101,105,1_65+2_110+2_148+1_28,66,1_42+1_35+1_32+1_31,
71990,7,荒原组合Lv.478_5,60,2_81+2_144+3_26+2_60,40,1_26+1_74+1_46+1_56,97,1_52+1_29+1_58+1_76,
71991,7,荒原组合Lv.479_1,100,3_29+2_132+2_60+2_101,105,1_65+2_148+2_114+1_87,34,1_40+1_28+1_46+1_49,
71992,7,荒原组合Lv.479_2,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
71993,7,荒原组合Lv.479_3,98,2_111+2_101+2_66+3_26,92,2_94+2_124+3_28+2_110,116,2_147+1_29+1_76+1_49,
71994,7,荒原组合Lv.479_4,114,2_145+2_65+3_27+3_26,72,1_37+1_56+1_28+1_74,107,1_67+1_76+1_29+1_34,
71995,7,荒原组合Lv.479_5,60,2_81+2_144+3_26+2_60,61,1_44+1_76+1_49+1_29,66,1_42+1_32+1_35+1_56,
71996,7,荒原组合Lv.480_1,22,2_76+2_102+3_34+2_100,34,1_40+1_49+1_56+2_148,72,1_37+1_28+2_114+1_29,
71997,7,荒原组合Lv.480_2,60,2_81+2_144+3_26+2_60,40,1_26+1_74+1_46+1_56,97,1_52+1_29+1_58+1_76,
71998,7,荒原组合Lv.480_3,100,3_29+2_132+2_60+2_101,105,1_65+2_110+2_148+1_28,116,2_147+1_29+1_76+1_49,
71999,7,荒原组合Lv.480_4,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
72000,7,荒原组合Lv.480_5,98,2_111+2_101+2_66+3_26,92,2_94+2_124+3_28+2_110,66,1_42+1_35+1_32+1_31,
72001,7,荒原组合Lv.481_1,114,2_145+2_65+3_27+3_26,72,1_37+1_56+1_28+1_74,107,1_67+1_76+1_29+1_34,
72002,7,荒原组合Lv.481_2,60,2_81+2_144+3_26+2_60,92,2_94+1_49+1_82+1_25,66,1_42+1_32+1_35+1_56,
72003,7,荒原组合Lv.481_3,99,2_113+2_100+2_66+2_102,105,1_65+2_148+2_114+1_87,34,1_40+1_88+1_35+1_49,
72004,7,荒原组合Lv.481_4,46,3_20+4_16+4_25+3_17,113,1_84+1_33+1_79+2_141,67,1_41+1_56+2_148+1_27,
72005,7,荒原组合Lv.481_5,22,2_76+2_102+3_34+2_100,97,1_52+1_59+1_64+3_31,61,1_44+1_76+1_49+1_29,
72006,7,荒原组合Lv.482_1,60,2_81+2_102+3_26+2_60,34,1_40+1_28+1_46+1_49,66,1_42+1_35+1_32+1_31,
72007,7,荒原组合Lv.482_2,99,2_113+2_100+2_66+2_102,105,1_65+1_74+2_114+1_46,97,1_52+1_76+1_29+1_12,
72008,7,荒原组合Lv.482_3,22,2_76+3_34+2_126+2_100,72,1_37+2_58+1_56+1_29,40,1_26+1_49+2_110+3_16,
72009,7,荒原组合Lv.482_4,100,3_29+2_144+2_101+2_66,92,2_94+2_124+1_34+1_76,68,1_36+2_148+2_99+1_49,
72010,7,荒原组合Lv.482_5,77,3_19+4_12+4_13+1_48,113,1_84+1_88+1_87+1_34,62,1_38+1_29+1_79+1_88,
72011,7,荒原组合Lv.483_1,22,2_76+2_102+3_34+2_100,34,1_40+1_49+2_148+2_61,72,1_37+1_56+2_114+3_28,
72012,7,荒原组合Lv.483_2,60,2_81+2_144+3_26+2_60,40,1_26+2_110+2_141+1_27,97,1_52+1_76+1_12+1_56,
72013,7,荒原组合Lv.483_3,100,3_29+2_132+2_60+2_101,105,1_65+1_27+2_58+1_28,61,1_44+1_76+1_49+1_29,
72014,7,荒原组合Lv.483_4,46,3_20+3_37+4_20+4_28,113,1_84+1_79+1_28+1_34,68,1_36+1_62+2_99+1_29,
72015,7,荒原组合Lv.483_5,69,3_18+2_65+2_64+2_123,92,2_94+2_124+3_28+1_76,66,1_42+1_35+1_32+1_31,
72016,7,荒原组合Lv.484_1,67,1_41+1_68+3_17+1_27,97,1_52+1_59+1_64+3_31,40,1_26+3_15+3_16+3_22,
72017,7,荒原组合Lv.484_2,46,3_20+4_16+4_25+3_17,72,1_37+1_28+1_46+2_110,113,1_84+1_88+1_87+1_34,
72018,7,荒原组合Lv.484_3,66,1_42+1_32+1_29+1_34,99,2_113+3_26+2_102+2_100,105,1_65+1_76+1_49+1_56,
72019,7,荒原组合Lv.484_4,100,3_29+2_144+2_101+2_66,92,2_94+2_124+1_34+1_76,68,1_36+2_148+2_99+1_49,
72020,7,荒原组合Lv.484_5,60,2_81+3_15+2_144+3_22,101,1_63+1_88+1_61+2_110,61,1_44+1_76+1_49+1_29,
72021,7,荒原组合Lv.485_1,98,2_111+2_101+3_26+3_22,116,2_147+1_28+1_61+2_110,92,2_94+1_88+2_110+1_27,
72022,7,荒原组合Lv.485_2,46,3_20+4_16+4_25+3_17,69,3_18+2_63+2_62+3_28,72,1_37+1_77+2_110+1_27,
72023,7,荒原组合Lv.485_3,40,1_26+2_110+1_46+1_58,98,2_111+2_101+3_26+3_28,97,1_52+1_56+2_99+2_59,
72024,7,荒原组合Lv.485_4,60,2_81+2_144+3_26+2_60,66,1_42+1_32+1_35+1_31,61,1_44+1_76+1_49+1_29,
72025,7,荒原组合Lv.485_5,100,3_29+2_144+2_101+2_66,105,1_65+1_27+2_58+1_28,68,1_36+2_148+2_99+1_49,
72026,7,荒原组合Lv.486_1,22,2_76+3_34+2_126+2_100,72,1_37+2_58+1_56+1_29,40,1_26+1_49+2_110+3_16,
72027,7,荒原组合Lv.486_2,98,2_111+2_101+2_66+3_26,92,2_94+2_124+3_28+2_110,66,1_42+1_35+1_32+1_31,
72028,7,荒原组合Lv.486_3,60,2_81+2_60+3_26+3_22,40,1_26+1_64+2_148+1_27,97,1_52+1_59+2_62+1_70,
72029,7,荒原组合Lv.486_4,99,2_113+2_100+2_66+2_102,105,1_65+2_148+2_114+1_87,34,1_40+1_88+1_35+1_49,
72030,7,荒原组合Lv.486_5,14,2_78+3_27+3_28+2_62,46,3_20+4_16+4_22+3_17,72,1_37+1_88+1_59+1_64,
72031,7,荒原组合Lv.487_1,67,1_41+3_31+1_68+1_70,72,1_37+1_28+1_25+1_29,109,2_119+3_28+2_110+3_31,
72032,7,荒原组合Lv.487_2,60,2_81+3_15+2_144+3_22,101,1_63+1_88+1_61+2_110,92,2_94+1_28+2_110+1_62,
72033,7,荒原组合Lv.487_3,66,1_42+1_56+1_32+1_62,98,2_111+2_101+3_26+2_144,115,1_86+1_29+1_76+1_58,
72034,7,荒原组合Lv.487_4,22,2_76+2_102+3_34+2_100,34,1_40+1_49+1_56+2_148,72,1_37+1_28+2_114+1_29,
72035,7,荒原组合Lv.487_5,100,3_29+2_132+2_60+2_101,105,1_65+2_110+2_148+1_28,66,1_42+1_35+1_32+1_31,
72036,7,荒原组合Lv.488_1,46,3_20+3_37+4_20+4_28,113,1_84+1_33+1_79+2_141,68,1_36+1_87+1_88+2_99,
72037,7,荒原组合Lv.488_2,60,2_81+3_15+2_144+2_60,97,1_52+2_141+2_148+1_77,101,1_63+1_34+1_59+2_148,
72038,7,荒原组合Lv.488_3,100,3_29+2_132+2_60+2_101,105,1_65+1_27+2_58+1_28,61,1_44+1_76+1_49+1_29,
72039,7,荒原组合Lv.488_4,67,1_41+3_31+1_68+1_70,72,1_37+1_28+1_25+1_29,109,2_119+3_28+2_110+3_31,
72040,7,荒原组合Lv.488_5,69,3_18+2_65+2_64+2_123,92,2_94+2_124+3_28+1_76,66,1_42+1_35+1_32+1_31,
72041,7,荒原组合Lv.489_1,46,3_20+4_16+4_25+3_17,113,1_84+1_33+1_79+2_141,67,1_41+1_56+2_148+1_27,
72042,7,荒原组合Lv.489_2,22,2_76+2_102+3_34+2_100,97,1_52+1_29+1_58+1_76,66,1_42+1_35+1_32+1_31,
72043,7,荒原组合Lv.489_3,98,2_111+2_101+3_26+3_22,116,2_147+1_28+1_61+2_110,92,2_94+1_88+2_110+1_27,
